#{"t_start": 1680577201.635132, "env_id": null}
r,l,t
-0.071591,1308,5382.701322
-0.053674,1054,5384.566694
0.271734,2313,5397.068552
0.119714,1606,5399.562567
0.561251,1137,5401.559482
0.190557,2167,5405.369481
0.06987,2199,5409.237328
0.221816,1017,5420.493035
0.193297,1826,5423.602174
0.272527,2036,5427.545245
0.315042,1454,5430.471569
0.339737,2462,5435.58556
0.506204,1097,5447.464615
0.2503,1372,5450.003095
0.287042,3010,5455.572614
-0.075138,1218,5457.701756
0.578726,1039,5459.546917
0.540965,1845,5471.02935
0.148711,1641,5473.806719
0.445471,1606,5476.666393
0.36997,2321,5480.828865
0.276799,2816,5494.335584
-0.091118,1621,5497.126024
-0.065307,1339,5499.468426
0.06287,2659,5504.167647
-0.230113,1047,5506.007979
0.350908,3630,5521.286579
-0.141111,1028,5523.085752
0.595517,1084,5524.998905
-0.276452,1554,5527.733416
0.36794,2040,5539.426089
0.144711,2260,5543.490969
0.24722,1645,5547.033273
0.445805,2375,5552.120684
-0.352,1442,5563.382871
0.166059,1813,5566.944431
-0.079913,1425,5570.03862
0.24558,1140,5572.425459
0.332,2559,5577.205451
-0.030674,957,5588.49499
0.265384,1293,5590.55944
0.284984,2823,5595.584345
0.340737,2056,5599.368881
0.35097,2729,5614.634789
0.553955,1693,5617.957062
0.385755,3470,5625.039283
-0.352,1987,5628.948931
0.451061,1322,5639.748078
-0.115489,1329,5641.932741
-0.188892,889,5643.5241
0.382776,3125,5649.045943
-0.024406,995,5650.803131
0.268453,1338,5660.513128
0.476232,2334,5664.550374
0.166515,2172,5668.872092
0.338843,1502,5671.816281
0.617668,1418,5674.725692
0.446344,2700,5686.755045
-0.352,1051,5688.955713
0.476551,1632,5692.312028
0.184808,2693,5697.168406
0.770879,878,5706.97525
0.515227,1864,5709.942855
-0.007406,1139,5711.961675
0.225167,1231,5714.170429
0.550607,1765,5717.318918
0.223053,1847,5728.98117
0.040437,1801,5731.900561
0.506897,1647,5734.812639
-0.174979,2293,5738.839533
-0.302704,1197,5740.973668
0.441301,1748,5753.807257
0.315357,2186,5757.386476
0.017881,1334,5759.744002
0.262598,2357,5763.883091
-0.137121,1030,5765.691533
0.664369,839,5776.904888
0.815836,697,5777.964326
0.2573,1529,5780.426506
0.569569,1141,5782.546003
0.392399,2611,5787.588568
0.341737,1942,5801.414761
-0.114312,1218,5803.611826
-0.196892,679,5804.951482
0.35197,2592,5810.111129
0.61209,1092,5812.182504
0.46431,2016,5815.700436
-0.025406,1342,5825.199494
0.216167,1445,5827.543425
0.352751,2342,5831.649974
0.398663,2467,5836.02834
0.41213,2440,5850.244528
0.448949,2008,5853.685133
0.06087,1636,5856.507263
0.144711,2005,5859.969546
0.12365,1709,5871.207072
0.107028,2294,5874.918445
0.094538,1065,5876.803103
0.135043,2152,5880.581838
-0.140133,1631,5883.451867
0.285984,1918,5893.959902
0.324621,2978,5899.092842
-0.14435,621,5900.184016
0.268667,2247,5904.560549
0.561331,1625,5918.391512
0.36397,2426,5923.540213
0.151948,2036,5927.88639
0.243488,1914,5932.122768
-0.026298,1683,5945.285044
0.535923,1576,5948.011166
0.280863,2920,5953.39467
-0.338,1177,5955.475512
0.059959,1338,5957.859462
0.059959,2540,5971.090229
0.206297,1719,5974.51493
0.048994,1393,5977.476973
0.62508,1138,5979.935469
0.434856,2445,5993.650002
-0.05806,1952,5996.727158
0.513422,1383,5999.184758
0.521614,2090,6002.881242
0.304357,1559,6005.682428
0.349,2261,6018.032757
-0.239557,1130,6020.020205
0.121057,1588,6022.987099
0.039887,2340,6027.854963
0.10665,2593,6041.855981
0.335495,2435,6046.538609
0.354056,2211,6051.052491
0.331737,2801,6064.571059
-0.062913,1566,6066.93821
0.4381,1750,6070.057516
0.307098,1731,6073.148724
0.103368,998,6074.947307
0.48331,2401,6088.265462
0.056484,1124,6090.072394
0.228734,1433,6092.624084
0.254378,3018,6098.03242
-0.011771,1411,6100.554129
0.079538,1334,6111.650276
0.230936,2313,6115.525668
0.077396,3088,6120.898147
-0.094118,1400,6123.357377
0.380876,1234,6135.218689
0.2563,1612,6137.670399
0.136807,1018,6139.478037
0.355,1888,6142.898259
0.001402,1410,6145.603923
0.217277,1500,6148.606701
0.107344,1894,6160.6239
0.546504,1872,6164.474691
0.384817,2541,6169.676749
0.623937,1224,6172.150446
0.459135,1981,6183.453457
-0.023502,2003,6186.778843
-0.349,944,6188.448983
0.276378,1908,6191.839935
0.213936,1265,6194.09234
0.354843,2125,6206.641749
-0.345,910,6207.995272
0.335808,1975,6211.444905
-0.011138,1712,6214.444348
0.268527,1659,6217.350007
0.381981,1935,6229.274232
0.00755,1245,6231.263516
0.357908,2486,6235.57687
0.800292,607,6236.637045
-0.240159,680,6237.83282
0.020518,1836,6241.061044
0.354661,1368,6250.627343
-0.124489,1359,6252.786581
-0.005563,1003,6254.534726
0.388908,1578,6257.320213
0.562971,1712,6260.322883
-0.126489,927,6262.040829
0.361908,1361,6272.410426
0.341,2637,6277.913105
0.02932,3020,6284.385326
-0.088274,1475,6287.601372
0.210432,1344,6298.613386
-0.143121,2677,6303.505003
0.03032,1032,6305.355768
0.34794,2691,6310.412497
-0.234288,1146,6320.613801
0.117948,1518,6323.090142
0.380922,5632,6334.667171
0.254053,3183,6350.637298
-0.351,847,6352.35003
0.426452,1829,6355.634529
0.025737,2006,6359.175629
-0.174979,1234,6370.057668
0.596005,901,6371.396053
0.187714,2618,6375.860892
0.705763,1007,6377.66005
0.060421,2542,6382.247993
-0.039298,1338,6393.414657
0.076421,844,6394.902855
0.356978,3186,6401.168182
-0.044422,916,6402.934534
0.712665,755,6404.422778
0.627147,1407,6407.150984
0.559147,1407,6418.238197
-0.005138,1531,6420.689427
-0.288704,1567,6423.476016
0.596909,1139,6425.502312
0.135792,1635,6428.440646
0.182272,1795,6441.304642
0.118519,1810,6444.139367
0.228488,1748,6447.26205
-0.152159,2010,6450.861468
0.512485,1361,6453.282278
0.116014,1816,6464.549895
0.366773,1932,6467.66128
0.247138,2265,6471.657797
-0.114,1701,6474.645837
0.219384,1490,6485.213444
0.269598,3597,6491.036559
-0.338,765,6492.392044
0.389487,1797,6495.569369
0.071139,1704,6498.605778
0.363808,1363,6509.834892
0.46019,2209,6514.217419
0.198297,2217,6518.660847
0.272734,1458,6521.613402
0.001643,1015,6523.651886
0.568957,1493,6534.577386
-0.337,1354,6536.863307
0.501732,1826,6540.1307
0.218432,1931,6543.553186
0.456712,1264,6545.802535
0.119302,2229,6556.925388
0.095484,1061,6558.754535
0.233432,1237,6560.966398
0.450716,2543,6565.4594
0.652338,1085,6567.369732
0.337737,1980,6578.196645
0.06687,1381,6580.568659
0.40817,2534,6584.998724
0.094538,1551,6587.697395
0.06087,1513,6597.733136
0.04432,2196,6601.209486
0.350843,1303,6603.512593
0.019225,1789,6606.676736
0.000402,1032,6608.499131
0.207936,1741,6620.777417
0.483836,1902,6623.874829
0.505013,1683,6627.349088
0.296258,2261,6632.02513
0.025136,1320,6634.762475
0.49074,2761,6648.679099
0.202297,1934,6652.563253
0.640726,1039,6654.611301
0.286984,2217,6658.979798
0.209564,977,6660.856167
-0.083,1769,6673.042912
0.152314,1526,6675.689763
0.425657,1123,6677.835921
0.519198,2270,6682.073246
0.129564,2169,6693.787507
0.520201,1749,6697.092691
0.227384,1199,6699.664034
0.385043,2640,6705.017179
0.333773,3279,6719.604632
0.175404,1156,6721.517793
0.474615,1916,6724.898614
0.280984,1329,6727.275743
0.502231,1399,6729.754195
-0.16835,1021,6731.563595
0.602529,1285,6741.63754
0.596897,1351,6744.128868
0.237876,1587,6747.392246
0.427355,2655,6752.728917
-0.12344,826,6754.261457
0.331737,2547,6767.449071
-0.162979,1219,6769.937567
-0.321,533,6771.066935
0.000139,1753,6774.364775
0.324624,2159,6778.245504
0.327924,2228,6789.630458
-0.013942,1502,6792.284771
0.003862,992,6794.059916
0.426676,2670,6798.812255
0.022136,1240,6801.002483
0.120792,1949,6812.948023
0.595731,1219,6815.10654
0.139344,1928,6818.496139
0.221384,2479,6822.868837
0.237876,1453,6834.031494
0.044437,1028,6835.584743
0.492478,1259,6837.794888
0.149711,1948,6841.236649
0.04449,1230,6843.402107
0.559361,1160,6845.467265
0.644793,931,6847.11182
0.260453,2471,6859.122791
0.331699,2250,6863.154297
0.360737,2034,6867.069803
0.087668,2901,6880.141649
0.449751,1926,6883.935927
0.256589,1163,6886.114214
0.528213,1507,6889.100909
-0.096133,905,6890.8624
0.46168,3519,6906.324951
-0.047345,1656,6909.249183
0.333773,1522,6911.964724
0.519264,1662,6914.897093
-0.002771,2313,6924.999158
0.346808,1187,6926.797394
0.542528,1171,6928.843764
0.159124,2086,6932.430343
0.118538,1247,6934.596071
0.438706,1544,6944.615683
-0.004357,1211,6946.389284
0.369908,1313,6948.543084
0.016862,1880,6951.832058
-0.055674,1115,6953.792286
0.163701,1480,6956.405749
0.443193,2876,6970.217024
0.165322,1953,6973.636559
0.60936,1443,6976.187794
0.017377,1136,6978.199566
0.526545,1828,6987.689406
-0.268311,1202,6989.810658
0.358737,2151,6993.789759
-0.038282,1338,6996.580963
0.265378,1362,6999.562317
0.156515,1997,7003.534036
0.093792,1225,7014.237441
0.547398,1142,7016.244937
0.331699,1628,7019.212252
-0.043345,2119,7023.030178
0.120277,1108,7025.070471
0.052484,1557,7036.492245
0.633159,1086,7038.178464
0.099028,2098,7042.058818
0.059959,931,7043.979286
0.423622,1963,7048.082655
0.173396,1318,7050.748327
-0.075913,2756,7063.2837
0.084926,1500,7065.793396
0.205564,1304,7068.271248
0.620143,1301,7070.930889
0.421352,1320,7073.39726
0.333699,2561,7085.880557
0.49791,1534,7088.596009
0.324308,2913,7093.671641
-0.155979,1027,7095.484269
0.094538,1052,7105.88198
0.131564,1535,7108.575342
0.306357,1566,7111.613508
0.333,1913,7115.60619
-0.112111,1115,7117.886056
-0.002357,947,7119.820412
-0.001357,2397,7132.457483
0.147921,2355,7136.690277
0.349773,1626,7139.611022
0.369869,1551,7142.396141
0.411082,4011,7156.12724
-0.022406,2045,7159.780309
0.181557,1272,7162.048722
0.092023,2585,7171.795853
0.600308,782,7172.994076
0.194866,2947,7178.197026
0.019881,1902,7181.543987
0.32945,1687,7191.129688
0.490688,1403,7193.229833
-0.133312,860,7194.678977
0.224384,1504,7197.334544
0.610529,1285,7199.599688
0.003855,1914,7202.931126
0.163701,1318,7210.590449
0.625176,1120,7212.267056
0.32658,2840,7217.075402
-0.336,527,7218.013662
0.419613,2248,7222.021529
0.058421,1250,7233.894068
0.149711,1582,7236.707806
0.073728,2036,7240.789187
0.211816,1334,7243.428157
0.308404,2005,7247.240264
0.445549,2013,7258.294855
0.324661,2762,7262.941391
0.150711,1393,7265.389817
-0.233288,1019,7267.189384
-0.050422,1752,7270.275742
0.274863,1438,7280.31065
0.135043,2342,7284.196279
-0.050531,1082,7286.086689
-0.038345,729,7287.368852
0.155807,1102,7289.313344
0.041971,1368,7291.712614
0.513465,2092,7303.416231
-0.049913,1467,7305.963981
0.348908,2640,7310.525627
-0.040345,1540,7313.210202
0.227816,1793,7324.066992
0.194157,1845,7327.05333
0.007498,1111,7329.005999
0.356737,2033,7332.582627
0.197404,1688,7335.55603
0.187014,1549,7344.772915
0.537574,1579,7347.797234
0.645264,994,7349.690316
0.098703,1614,7352.974819
0.370773,2158,7357.491013
0.481779,2603,7370.110183
0.039437,1546,7372.995535
0.173701,1175,7375.167747
-0.051531,2335,7379.362247
0.330699,1582,7382.274702
0.130792,2315,7392.389535
-0.018502,1487,7395.157013
0.339621,1630,7398.237583
0.545607,1765,7401.399233
0.220936,2191,7413.178224
0.279924,2109,7417.406596
0.468029,2007,7421.527184
-0.004357,1857,7425.353533
-0.301704,1234,7435.54792
0.59209,1092,7437.196462
0.199564,2274,7441.132653
0.244138,1542,7443.873356
0.157124,3651,7459.17986
-0.100133,1334,7461.185028
-0.002623,1013,7463.022321
0.280667,1866,7466.771132
0.330737,1831,7470.533624
0.280863,2606,7483.349977
-0.007502,1037,7485.244636
0.641487,1246,7487.611802
-0.294704,1380,7490.163149
0.191297,1567,7493.080536
-0.220029,1147,7495.140725
0.214936,1645,7505.03067
0.522901,2127,7508.560071
-0.019623,1306,7510.879269
-0.100603,777,7512.293832
0.411633,2891,7517.438737
-0.168677,987,7526.729983
0.341651,2103,7530.214734
0.112344,1270,7532.456724
0.465004,2242,7536.399935
0.094703,1957,7546.851645
0.054484,1261,7548.748793
-0.343,1749,7551.652623
0.071139,1268,7553.918087
0.07249,1477,7556.521232
-0.009771,1496,7559.166676
0.156124,1797,7572.124595
0.290495,1898,7575.246228
0.433956,1856,7578.501643
0.373904,1611,7581.363549
0.36957,2312,7594.747508
0.31445,7805,7617.190256
0.35694,1995,7620.238398
0.280984,2522,7624.705847
0.286863,1744,7627.812766
0.039971,864,7629.344907
0.147043,2162,7641.356321
-0.086312,1101,7643.033901
0.076994,1602,7645.860751
0.413018,2598,7650.436273
0.134043,1555,7653.203942
0.166059,1817,7664.752404
0.296598,1808,7667.845779
-0.051422,2249,7671.710402
0.044437,1485,7674.297329
0.30945,2275,7686.378906
0.172564,1778,7689.341958
0.242876,1088,7691.270181
0.394642,2918,7696.422093
0.13165,1076,7698.32552
0.012225,1219,7708.342746
0.322849,3226,7714.945584
0.120238,1410,7717.728536
0.201866,1820,7721.408023
0.17123,1697,7733.182156
0.564703,1744,7736.114539
0.228589,3112,7741.942473
0.150124,1396,7744.535145
0.453803,2061,7756.664759
0.020518,596,7757.645964
0.446598,2025,7761.362458
-0.201557,1052,7763.403185
0.180043,1478,7766.296
0.214014,1557,7769.470257
0.279453,1443,7780.2297
0.299984,1491,7783.28638
0.049994,1097,7785.598807
0.143043,2126,7789.763713
0.04949,1484,7792.655095
-0.293704,1244,7804.464879
0.153711,1894,7807.549021
0.60383,1122,7809.532394
0.523868,1713,7812.56984
0.019881,1144,7814.579601
0.088538,1538,7817.322093
0.342876,2282,7827.74924
0.19323,2253,7832.266148
0.366852,3090,7838.472618
0.437504,2105,7850.022149
0.279924,6901,7862.176339
0.153322,2679,7875.448996
0.244589,1825,7878.684507
0.150921,1532,7881.392834
0.346699,1342,7883.780617
0.259053,2365,7897.139854
0.492394,1530,7899.699772
0.027225,950,7901.422047
0.689338,1085,7903.516388
0.206936,1346,7906.149257
0.482072,1888,7917.234696
-0.098603,1257,7919.348946
0.295612,2145,7923.078647
0.230688,2071,7926.670381
0.463841,1783,7929.795833
0.221384,2184,7942.076662
0.272799,1367,7944.626495
0.490875,1972,7948.097615
0.134043,1348,7950.777195
0.589375,1313,7953.68177
0.579996,1469,7962.632235
0.146043,1379,7965.209774
0.12265,1357,7968.068073
0.342308,1792,7971.898058
0.316538,3131,7983.944885
-0.150677,1444,7986.158794
0.550877,1409,7988.567759
-0.032295,1665,7991.548761
0.414878,2307,7995.708487
0.422274,2350,8008.062042
-0.018298,1144,8010.088736
-0.127312,638,8011.364899
0.486682,2430,8015.998312
0.502463,1977,8019.886385
0.337661,1767,8031.221078
0.026792,1255,8033.509747
0.357876,2300,8037.97978
-0.337,1238,8040.582061
0.207564,1226,8043.251213
0.401274,2350,8056.315314
0.653875,1082,8058.081065
0.499137,2110,8061.8316
0.166322,1304,8064.613441
-0.108312,754,8066.22611
0.499457,1580,8069.56499
0.581131,1281,8078.614867
0.453838,2260,8083.223761
0.511732,1826,8087.077639
0.364627,2975,8093.194842
-0.072591,2015,8103.597917
0.247688,1504,8106.26106
0.44664,1939,8109.697333
0.492894,1462,8112.300116
0.133807,1700,8122.066475
-0.022674,1352,8124.438131
0.25222,1450,8127.452214
0.350843,2395,8132.340122
0.177396,1863,8136.122112
0.519616,1668,8147.812651
0.403318,1863,8151.333838
-0.136111,5964,8167.438596
-0.269311,1154,8169.183741
0.415152,1532,8171.91385
-0.17835,1662,8174.83352
0.021855,1135,8176.849742
0.458504,1872,8180.176968
-0.010942,1958,8189.40132
0.210053,1341,8191.868331
-0.11133,1938,8196.056411
-0.342,663,8197.524734
0.581399,1068,8199.882417
0.378786,1880,8211.810326
0.192876,2357,8215.502232
-0.17135,1423,8217.888787
0.647045,1115,8219.900934
0.617041,1180,8222.036277
0.076421,945,8223.789985
0.561226,1515,8234.118647
-0.035282,1474,8236.423437
0.347737,1380,8238.930537
0.096703,2464,8243.552922
0.131314,2633,8256.241729
0.294598,1942,8259.428576
0.476116,1701,8262.481401
0.433422,6798,8282.182358
-0.344,1137,8284.127371
-0.33,911,8285.66013
0.130948,1708,8288.583485
0.098728,935,8290.209753
0.123057,2057,8302.358507
0.34894,1623,8305.35205
0.157515,1428,8308.238146
0.377194,3326,8314.419437
0.164883,1837,8326.548213
0.263598,1788,8330.000619
0.09887,1085,8331.940397
0.067959,2713,8336.436118
0.120344,1904,8347.856903
0.237965,2027,8351.231393
-0.292452,1368,8353.488536
0.04449,1009,8355.365971
0.135043,3684,8368.107972
0.238965,2138,8371.619724
-0.10933,1182,8373.720532
0.58875,1345,8375.95191
-0.049591,761,8377.249852
0.300984,2303,8381.514687
0.111703,1323,8391.641486
0.407137,2110,8395.281657
-0.338,1352,8397.807526
0.135043,1239,8400.097105
0.098668,1758,8403.370271
0.473427,1538,8413.310983
0.209308,3979,8420.406042
-0.052598,1496,8423.355721
0.136314,1303,8425.990712
0.229277,2142,8437.934357
0.68148,1019,8440.009242
0.763766,763,8441.621146
0.445744,2411,8446.480658
0.468598,2025,8450.59562
0.183734,1880,8461.674065
0.107344,1375,8464.117558
-0.16444,1691,8467.253384
0.715562,972,8469.054396
0.364301,2178,8473.040421
0.2773,1018,8482.933142
0.141043,1455,8485.586039
0.120519,3139,8491.814103
-0.038345,1503,8494.780315
0.507932,2462,8507.851944
0.289799,1738,8511.204425
0.231384,2685,8515.98304
-0.116719,1264,8518.218637
-0.074307,751,8519.568353
0.426047,1946,8532.643013
0.335773,1605,8535.405686
0.567347,1025,8537.276985
0.018518,1636,8540.249322
-0.048531,749,8541.655753
0.396616,2764,8554.676614
0.158322,1263,8557.110952
0.068728,1981,8561.245594
0.196866,2221,8565.724818
0.268053,1997,8577.617746
0.102703,2054,8580.906054
-0.061357,888,8582.509757
0.188598,1634,8585.49031
0.544625,1325,8587.768993
0.345876,2320,8599.939638
0.158564,1838,8602.811094
0.06187,1358,8605.266401
0.649748,888,8606.894196
0.414386,1942,8610.47541
0.491014,1823,8613.665443
0.47191,2444,8625.869553
0.312863,1916,8629.302743
-0.040579,948,8630.863533
-0.292704,667,8632.11473
0.450343,2163,8636.164019
0.204692,1389,8645.447841
0.148807,1168,8647.467027
0.062518,1004,8649.374209
-0.033531,1084,8651.348517
0.333,2746,8656.48746
0.151124,2391,8668.175914
0.373737,2402,8672.801165
0.211816,2304,8677.237346
0.740168,672,8678.488041
0.088139,1309,8680.974988
0.46635,1119,8690.899557
0.082703,2776,8695.645997
0.63875,1338,8698.015929
-0.303704,1689,8701.10751
0.017701,1254,8703.113837
0.138272,1785,8712.855822
0.701352,968,8714.583866
0.093302,2198,8718.509076
0.468076,1994,8722.110509
0.061994,1200,8724.30217
-0.054422,1426,8734.757489
0.091368,1557,8737.408883
0.498228,1143,8739.578382
-0.129312,1519,8742.31447
0.352876,1694,8745.453032
0.513341,2383,8756.909145
0.034737,1734,8759.833919
0.292098,1723,8762.953758
0.709147,1229,8765.165498
0.197014,1641,8768.094694
0.482613,1353,8778.133179
0.379808,1481,8780.410279
-0.013771,2470,8785.335945
0.074538,1977,8788.885363
0.32997,1914,8799.444044
-0.16344,1431,8802.155739
0.127948,885,8803.914527
0.165711,2291,8808.609909
0.057437,1084,8810.913424
0.31245,1501,8813.769237
0.63741,1458,8824.264844
0.281863,2095,8827.931068
0.568186,1540,8830.839395
0.329737,1863,8834.120565
-0.053422,1843,8837.502804
-0.055598,1327,8847.987683
0.129519,2122,8851.922098
0.165883,1626,8855.231655
-0.114719,822,8856.873699
0.118792,1816,8860.586776
-0.097133,1414,8870.834271
0.130314,1306,8873.327536
-0.003357,1899,8877.031946
0.040518,1221,8879.436333
0.190157,1358,8882.153703
0.320621,1626,8894.168331
-0.06485,2908,8898.966831
-0.122312,1389,8901.479764
0.128589,1405,8903.919749
0.205816,1966,8907.793886
0.06349,779,8916.883828
0.133703,1838,8920.307807
0.06587,1488,8923.106181
-0.021295,1097,8925.178818
0.469969,1792,8928.866879
0.32558,1406,8931.718391
0.232783,2345,8942.3298
0.302734,1703,8945.364009
0.458905,1742,8948.267579
0.039887,1835,8951.454716
0.098703,1212,8961.220659
0.412776,1794,8964.314937
0.17223,1237,8966.534346
0.356495,2496,8970.831345
0.142272,1570,8973.860969
0.124238,1123,8983.392293
0.359346,2511,8987.632172
0.100668,2177,8991.319565
0.550231,1399,8993.775236
0.257876,1761,9004.399796
0.32958,2320,9008.12297
-0.146111,1632,9010.902579
0.206564,1077,9012.853203
-0.038295,1575,9015.729539
0.025881,852,9017.320415
0.321538,2677,9030.410477
-0.159304,732,9031.790938
0.477482,1989,9035.665267
0.466788,2215,9039.54087
0.084668,1316,9049.75986
0.368843,1955,9053.237629
0.643219,1114,9055.070383
0.443737,3427,9061.010133
-0.133189,1539,9071.188991
0.297799,2039,9074.501121
0.415501,2281,9078.419091
0.067421,1196,9080.441749
0.291098,2154,9084.129509
-0.335,822,9094.551785
-0.113,651,9095.595245
0.34794,3042,9100.890313
0.2773,1501,9103.698038
0.142807,1287,9105.957294
0.256453,1881,9117.250156
0.283984,2563,9121.678177
0.248053,2811,9126.720673
0.296206,1956,9130.266326
0.259453,2022,9141.120713
0.051437,1110,9143.330673
0.210396,1645,9146.730944
-0.198113,718,9148.229935
0.351908,1909,9152.039731
0.578276,1897,9164.812202
-0.013771,1614,9168.041463
0.345908,1785,9171.828296
0.110344,1511,9174.670415
0.345138,2932,9186.63406
-0.343,1024,9188.308363
0.033887,1356,9190.615061
0.453076,1994,9194.164009
0.071421,835,9195.623343
0.336737,2760,9208.321634
0.140519,1455,9210.814377
-0.346,689,9212.191357
0.087302,2517,9217.247436
-0.002598,1151,9219.572499
0.656876,1181,9221.835491
0.245876,2026,9233.371123
-0.094708,2027,9236.755767
-0.144111,1331,9239.154052
-0.352,773,9240.554862
0.109948,2593,9245.034832
-0.136189,779,9254.906669
0.440356,1788,9257.781384
-0.150708,1427,9260.368567
0.272453,1761,9263.735309
0.493887,2580,9268.939722
0.038881,1808,9279.886125
0.260378,1360,9282.522836
0.405089,1508,9285.484175
0.036437,1592,9288.528034
-0.290452,1548,9291.226944
0.643229,1444,9301.923541
0.334308,2347,9305.705862
0.077728,1221,9307.813226
0.38465,2063,9311.293517
0.113238,1794,9314.099529
0.017855,753,9322.884709
0.383909,2996,9327.863525
0.375843,2173,9331.735982
0.50402,1731,9334.661946
0.518013,1683,9343.458728
0.153322,2567,9347.796996
-0.347,1349,9350.111223
0.109703,1047,9351.977408
-0.130312,1499,9354.646743
0.041887,1253,9364.446671
0.353661,2100,9367.818543
0.057057,1203,9369.907284
-0.212034,710,9371.150438
0.346781,2522,9375.522085
0.17423,2147,9386.641239
0.441186,2056,9390.696454
0.437633,1725,9394.276013
0.297206,2058,9398.531579
-0.168979,1845,9409.781114
-0.120312,800,9411.185282
0.289527,1577,9413.975908
0.275598,1147,9415.999314
0.177557,2387,9420.284158
0.078538,1548,9422.979949
-0.076591,1101,9432.383817
-0.020337,2416,9436.393287
0.324661,2137,9440.127095
0.274799,2438,9444.57234
0.026881,1403,9455.320291
0.514776,2325,9459.395845
0.32458,1757,9462.746337
0.454971,1983,9466.723492
-0.014623,2042,9477.858083
0.098668,1027,9479.657089
0.353876,2470,9483.930959
-0.043298,1219,9486.023138
0.761148,840,9487.709532
0.298258,3160,9500.352803
0.59675,1345,9502.809506
0.42319,2123,9507.173715
-0.219034,1047,9509.336451
0.398416,2549,9522.324429
-0.126489,2025,9526.072962
-0.10933,1128,9528.336511
0.35497,2060,9532.558137
-0.35,736,9533.821861
0.511107,1740,9536.906298
-0.163557,970,9545.833778
-0.137189,1207,9547.720047
0.194297,2333,9551.832018
-0.258958,1470,9554.402473
0.450879,2060,9557.949726
0.440677,2024,9569.311219
0.135564,3863,9576.703141
0.183396,2087,9580.722652
0.003855,1219,9591.234405
0.086668,1879,9594.357503
0.645972,1205,9596.611461
0.166883,2025,9600.266646
0.027538,1152,9602.178303
0.278734,1424,9610.181482
0.581745,1695,9612.919173
0.129564,1777,9615.942271
0.327699,2663,9620.530271
0.454956,1856,9632.504136
0.132807,3274,9638.551205
-0.099133,1765,9642.248612
0.218277,1746,9645.52302
0.414425,2569,9657.954671
-0.075913,1064,9659.776392
0.095703,2732,9664.91761
0.180396,1328,9667.052203
-0.123189,991,9668.595342
0.578071,1592,9679.174341
0.11565,1245,9681.165087
0.420538,1964,9685.033589
0.567362,1172,9687.412434
0.193157,2168,9691.496991
0.198297,2151,9701.907513
0.204564,1442,9704.358821
-0.047345,1640,9707.213523
0.282924,1213,9709.165138
0.38797,2226,9713.170699
-0.258557,1229,9721.896516
0.2943,1888,9725.138147
0.542124,1969,9728.672368
0.124057,1659,9731.640822
0.548572,1220,9733.908381
0.47235,2003,9744.462693
0.160515,2011,9748.229258
0.213258,2257,9752.434151
0.214692,1355,9755.013235
-0.208029,2557,9769.178354
0.026225,813,9770.639828
0.35194,2976,9775.696006
-0.051674,1859,9778.960003
-0.073591,1301,9788.847042
0.522294,2419,9792.716207
0.150272,2451,9797.048397
0.484868,1470,9799.655884
0.36497,1659,9802.591823
0.239965,3207,9814.848597
0.348908,2763,9819.524661
-0.011138,1167,9821.41103
0.362908,1878,9833.047296
0.2633,1263,9834.992573
0.240277,3033,9840.557445
0.044971,1196,9842.770134
-0.349,722,9844.10345
0.691607,1346,9854.175542
0.310357,2213,9857.671027
0.307357,2184,9861.653766
-0.072307,1479,9864.495914
0.389951,2856,9878.304597
-0.074307,1588,9881.176909
0.140272,1156,9883.380525
0.042887,1977,9886.908329
0.141314,1156,9889.243961
0.338647,2627,9900.606829
-0.334,879,9901.973877
0.495103,1476,9904.690512
-0.007138,1991,9908.127279
0.312863,1977,9911.707533
0.270598,1677,9922.082793
0.249589,1886,9925.524313
0.093297,2540,9930.443056
0.019518,1431,9932.911497
0.470504,1872,9943.136702
0.344908,1756,9946.082084
-0.161791,746,9947.551959
-0.343,1262,9950.003475
-0.106719,793,9951.518679
0.258453,1469,9953.985413
0.151866,2111,9963.465653
0.25222,2075,9966.82961
0.613218,1069,9968.679375
0.194432,1799,9971.800267
0.345808,3332,9984.770246
-0.236288,1371,9987.087485
0.55325,1886,9990.647342
-0.15544,978,9992.35765
0.132314,1373,9994.902237
0.500112,2044,9998.881866
0.020881,1454,10008.794942
-0.125312,836,10010.360163
0.050484,1922,10013.701446
0.35597,1903,10016.878677
0.239984,1684,10019.932678
-0.014771,1238,10030.321814
0.366999,3600,10036.203431
0.280984,1983,10039.46559
0.060959,632,10040.633528
0.343843,2903,10052.060497
0.595674,1072,10053.874556
0.392792,3158,10059.058246
-0.347,1120,10061.008887
-0.127282,537,10061.842498
0.676338,1085,10072.253417
-0.06485,1026,10073.887005
0.434793,1973,10077.406372
0.35097,2277,10081.515659
0.504871,1387,10083.955902
0.074139,1969,10095.081594
0.264808,1377,10097.331285
0.221432,1798,10100.404739
0.068421,1260,10102.7672
0.040314,2431,10107.299191
0.01055,1475,10117.667168
0.276799,1547,10120.424035
0.400501,3314,10126.40115
0.180495,2801,10140.322155
0.675164,939,10141.78511
0.2683,1640,10144.699945
0.450218,2658,10149.03178
-0.116719,1549,10151.715897
0.301308,2045,10162.743061
0.140043,1693,10165.709048
0.557082,1315,10168.094985
0.42166,2232,10171.853419
-0.343,1252,10174.164246
-0.164677,1543,10183.607786
0.251053,2575,10187.833342
0.337773,1528,10190.420082
